GeneChip,ProbeSet,ProbeX,ProbeY,PM/MM,PixelX,PixelY,Intensity
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5244,469,934
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5244,470,1016
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5244,471,914
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5245,467,664
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5245,468,982
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5245,469,1133
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5245,470,1195
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5245,471,1061
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5246,467,674
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5246,468,1039
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5246,469,1125
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5246,470,1167
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5246,471,1060
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5247,467,567
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5247,468,854
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5247,469,990
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5247,470,1018
HG-U133A_2,AFFX-HSAC07/X00351_3_at,712,33,PM,5247,471,801
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1201,2466,1107
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1201,2467,1225
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1201,2468,1203
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1201,2469,1167
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1201,2470,857
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1202,2466,1055
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1202,2467,1232
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1202,2468,1314
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1202,2469,1376
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1202,2470,1005
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1203,2466,1100
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1203,2467,1323
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1203,2468,1386
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1203,2469,1422
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1203,2470,1048
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1204,2466,949
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1204,2467,1170
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1204,2468,1232
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1204,2469,1146
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1204,2470,833
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1205,2466,428
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1205,2467,517
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1205,2468,527
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1205,2469,458
HG-U133A_2,AFFX-HSAC07/X00351_3_at,139,319,PM,1205,2470,333
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2906,2176,679
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2906,2177,819
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2906,2178,863
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2906,2179,918
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2906,2180,769
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2907,2176,697
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2907,2177,897
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2907,2178,986
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2907,2179,1002
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2907,2180,867
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2908,2176,686
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2908,2177,897
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2908,2178,1000
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2908,2179,954
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2908,2180,877
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2909,2176,597
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2909,2177,750
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2909,2178,884
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2909,2179,858
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2909,2180,745
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2910,2176,328
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2910,2177,379
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2910,2178,485
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2910,2179,522
HG-U133A_2,AFFX-HSAC07/X00351_3_at,381,277,PM,2910,2180,435
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1200,1227,846
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1200,1228,1059
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1200,1229,1272
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1200,1230,1334
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1200,1231,965
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1201,1227,802
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1201,1228,1001
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1201,1229,1292
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1201,1230,1362
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1201,1231,961
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1202,1227,797
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1202,1228,917
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1202,1229,1060
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1202,1230,1196
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1202,1231,912
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1203,1227,400
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1203,1228,527
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1203,1229,566
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1203,1230,635
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1203,1231,517
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1204,1227,115
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1204,1228,156
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1204,1229,183
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1204,1230,195
HG-U133A_2,AFFX-HSAC07/X00351_3_at,138,143,PM,1204,1231,157
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4905,494,528
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4905,495,867
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4905,496,1046
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4905,497,1054
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4905,498,875
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4906,494,665
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4906,495,990
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4906,496,1084
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4906,497,1104
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4906,498,940
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4907,494,681
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4907,495,973
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4907,496,1003
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4907,497,1107
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4907,498,1008
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4908,494,574
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4908,495,854
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4908,496,939
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4908,497,1059
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4908,498,960
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4909,494,321
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4909,495,485
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4909,496,502
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4909,497,548
HG-U133A_2,AFFX-HSAC07/X00351_3_at,664,37,PM,4909,498,531
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5074,2029,352
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5074,2030,559
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5074,2031,603
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5074,2032,641
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5074,2033,605
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5075,2029,393
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5075,2030,652
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5075,2031,772
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5075,2032,820
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5075,2033,784
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5076,2029,449
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5076,2030,718
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5076,2031,854
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5076,2032,866
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5076,2033,792
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5077,2029,425
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5077,2030,629
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5077,2031,737
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5077,2032,792
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5077,2033,689
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5078,2029,256
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5078,2030,356
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5078,2031,413
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5078,2032,472
HG-U133A_2,AFFX-HSAC07/X00351_3_at,689,255,PM,5078,2033,429
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1852,4847,45
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1852,4848,58
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1852,4849,69
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1852,4850,63
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1852,4851,73
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1853,4847,51
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1853,4848,62
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1853,4849,66
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1853,4850,70
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1853,4851,78
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1854,4847,59
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1854,4848,63
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1854,4849,68
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1854,4850,76
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1854,4851,97
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1855,4847,63
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1855,4848,49
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1855,4849,54
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1855,4850,68
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1855,4851,111
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1856,4847,78
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1856,4848,47
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1856,4849,52
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1856,4850,69
HG-U133A_2,AFFX-HSAC07/X00351_3_at,233,657,PM,1856,4851,96
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3708,616,129
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3708,617,252
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3708,618,295
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3708,619,332
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3708,620,346
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3709,616,227
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3709,617,306
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3709,618,376
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3709,619,460
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3709,620,454
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3710,616,230
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3710,617,343
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3710,618,404
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3710,619,471
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3710,620,424
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3711,616,198
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3711,617,321
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3711,618,395
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3711,619,462
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3711,620,405
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3712,616,120
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3712,617,194
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3712,618,267
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3712,619,331
HG-U133A_2,AFFX-HSAC07/X00351_3_at,494,55,PM,3712,620,329
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2869,4147,2603
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2869,4148,3191
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2869,4149,3117
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2869,4150,3251
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2869,4151,3852
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2870,4147,2607
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2870,4148,3192
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2870,4149,3157
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2870,4150,3298
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2870,4151,3749
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2871,4147,2454
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2871,4148,3066
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2871,4149,3069
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2871,4150,3228
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2871,4151,3585
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2872,4147,2516
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2872,4148,3090
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2872,4149,2918
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2872,4150,3126
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2872,4151,3419
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2873,4147,2330
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2873,4148,2823
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2873,4149,2804
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2873,4150,2932
HG-U133A_2,AFFX-HSAC07/X00351_3_at,377,557,PM,2873,4151,3037
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5288,4578,3847
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5288,4579,4254
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5288,4580,4237
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5288,4581,4256
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5288,4582,4384
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5289,4578,3965
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5289,4579,4407
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5289,4580,4649
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5289,4581,4715
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5289,4582,4819
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5290,4578,4185
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5290,4579,4621
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5290,4580,4738
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5290,4581,4798
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5290,4582,4823
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5291,4578,4426
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5291,4579,4788
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5291,4580,4787
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5291,4581,4745
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5291,4582,4836
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5292,4578,4660
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5292,4579,4860
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5292,4580,4701
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5292,4581,4575
HG-U133A_2,AFFX-HSAC07/X00351_3_at,721,617,PM,5292,4582,4642
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3389,4388,5214
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3389,4389,6280
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3389,4390,6566
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3389,4391,6689
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3389,4392,6808
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3390,4388,5163
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3390,4389,6214
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3390,4390,6726
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3390,4391,6702
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3390,4392,6735
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3391,4388,5265
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3391,4389,6186
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3391,4390,6462
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3391,4391,6450
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3391,4392,6588
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3392,4388,5055
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3392,4389,5861
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3392,4390,5964
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3392,4391,5990
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3392,4392,6142
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3393,4388,4756
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3393,4389,5311
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3393,4390,5438
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3393,4391,5539
HG-U133A_2,AFFX-HSAC07/X00351_3_at,451,591,PM,3393,4392,5494
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1944,1666,224
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1944,1667,278
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1944,1668,331
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1944,1669,318
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1944,1670,265
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1945,1666,208
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1945,1667,283
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1945,1668,352
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1945,1669,374
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1945,1670,297
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1946,1666,186
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1946,1667,301
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1946,1668,320
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1946,1669,336
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1946,1670,283
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1947,1666,153
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1947,1667,233
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1947,1668,254
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1947,1669,190
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1947,1670,137
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1948,1666,83
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1948,1667,108
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1948,1668,95
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1948,1669,114
HG-U133A_2,AFFX-HSAC07/X00351_3_at,244,205,PM,1948,1670,103
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,558,2998,746
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,558,2999,1252
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,558,3000,1465
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,558,3001,1499
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,558,3002,1494
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,559,2998,1211
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,559,2999,2023
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,559,3000,2301
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,559,3001,2377
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,559,3002,2255
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,560,2998,1418
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,560,2999,2238
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,560,3000,2379
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,560,3001,2502
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,560,3002,2272
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,561,2998,1545
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,561,2999,2260
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,561,3000,2286
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,561,3001,2319
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,561,3002,2118
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,562,2998,1238
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,562,2999,1747
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,562,3000,1764
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,562,3001,1762
HG-U133A_2,AFFX-HSAC07/X00351_3_at,48,395,PM,562,3002,1635
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1451,4789,540
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1451,4790,1391
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1451,4791,1722
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1451,4792,1923
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1451,4793,1871
